,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TT2609-C02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,S,R,S,S,R,R,S,R,R,R,S,S,S,R,S,S,R,S,R,S,R,R,R,R,R,S,R,S,R,S,R,R,R,R,R,R,R,R,S,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,S,R,R,R,R,S,R,S,R,R,R,R,R,R,R,S,R,R,R,R,,R,R,S,R,R,S,R,R,R,S,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R, 
,5637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,S,S,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,,,R,,,,,R,R,R,R,R,,R,R,S,R,S,R,R,R,R,R,S,R,R,R,R,R,R,R,S,S,R,R,R,R,R,R,R 
,639-V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,R,R,S,R,S,R,S,R,R,R,R,S,S,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,R,S,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,S,R,S,R,R,R,R,S,R,R,R,R,R,S,S,S,R,S,S,R,S,R,S,R,R,S,S,R,R,S,R,R,S,S,R,S,R,S,S,R,S,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,S,S,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,S,S,R,R,R,R,R,R 
,647-V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,,,R,,,,,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,,R,S,R,R,S,R,R,R,R,R,S 
,BFTC-905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,R,S,R,R,R,S,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,S,R,R,S,S,R,R,R,R,S,S,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,S,R,S,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,R,R,S,R,S,S,S,S,S,S,R,R,R,S,R,R,R,R,R,R,S,S,R,R,R,R,R,R,R,R,,,R,,,,,R,R,R,R,R,,R,S,R,R,S,R,R,R,R,R,S,R,S,S,R,S,S,S,R,,,R,R,R,R,R,R 
,CAL-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,S,R,R,R,S,S,R,R,R,R,R,R,R,S,R,R,R,R,R,S,S,R,R,R,R,S,S,R,R,R,R,S,R,R,,,R,,,,,R,R,R,S,R,,R,R,R,R,R,R,R,S,R,R,S,R,R,R,R,S,R,R,S,S,R,R,R,R,R,R,R 
,DSH1,R,R,R,R,S,R,R,R,R,,R,R,R,R,R,S,S,R,R,R,R,R,S,R,R,R,R,S,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,R,R,R,R,R,S,R,R,S,R,R,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,,R,R,R,R,R,R,S,S,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,S,R,R,R,S,S,,,R,,,,,S,S,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R 
,HT-1197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R 
,HT-1376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,,,R,R,R,R,,,R,,,,,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R 
,J82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,S,R,R,R,R,R,R,R,R,S,R,R,S,R,S,S,S,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,,,R,,,,,R,R,R,R,S,,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R 
,KU-19-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,R,R,R,S,R,S,S,S,S,R,R,R,R,R,S,R,R,,S,S,S,R,R,R,R,R,R,R,S,S,R,R,S,R,,S,,S,R, 
,LB831-BLC,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,S,S,R,R,S,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,R,S,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,,R,R,R,R,R,R,R,S,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R, 
,RT-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,S,S,R,R,S,R,R,R,R,R,S,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,S,R,S,S,S,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,S,S,R,R,S,R,R,R,R,R,R,R,R,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,S,R,R,R,,,R,,,,,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R 
,RT4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,R,S,R,S,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,R,R,R,R,S,R,R,S,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R 
,SW1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,R,S,R,R,R,R,S,R,S,S,R,S,S,R,S,S,R,R,S,S,S,S,R,R,R,S,S,R,R,S,R,R,R,R,R,R,R,S,R,R,S,S,S,R,R,S,R,R,S,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R 
,SW780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,,,R,,,,,R,R,R,R,S,,S,R,R,R,R,R,R,S,R,R,S,S,R,S,S,,R,S,R,R,R,R,S,S,R,R,R 
,T-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,,R,R,R,R,R,R,R,R,R,S,R,R,S,R,S,,,R,R,S,R,R,R,R,R,R,R 
,TCCSUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,S,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,,,,,,,,R,,,R,,,,,,,,,,,,R,,R,R,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,,,R,,,,,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R 
,UM-UC-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,R,R,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,S,R,R,R,R,S,R,R,R,S,R,R,S,R,R,R,R,R,R,R,R,R,R,,R,R,,R,R,R,R,R,S,R,R,R,R,R,,R,,,R,R,R,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,,,R,,,,,R,R,R,R,R,,R,R,R,R,R,R,R,S,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S 
,VM-CUB-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,,,,,,,,R,,,R,,,,,,,,,,,,R,,S,S,,,,R,R,R,S,R,S,R,S,R,R,S,R,R,R,R,R,R,R,S,R,R,R,R,R,,R,R,,,S,,,,,R,R,S,R,R,,R,R,R,R,R,R,R,R,R,,,,,,,,,,,S,S,,R,,R,R, 
,C-33-A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,S,R,R,S,R,R,R,R,S,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,S,S,S,S,R,R,S,R,R,S,R,R,R,R,R,R,R,S,R,R,R,S,R,S,R,S,R,R,R,R,R,R,S,R,,R,S,S,R,R,S,S,R,S,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,S,,,,,,R,S,S,S,,S,R,S,R,R,R,R,S,R,S,R,R,R,R,R,S,R,R,S,S,S,S,R,S,R,R,R 
,C-4-I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,S,R,,R,R,R,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,,R,R,R,R,S,R,R,R,R,R,R,R,R,S,R,S,,R,R,,R,R,S,R,,,,,,,,,,,S,R,,R,,R,R, 
,CAL-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,S,S,S,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,R,R,R,R,R,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,S,R,R,R,R,R,S,R,R,,,R,,,,,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,S,R,R,S,R,R,R,S,R,S,R,R 
,Ca-Ski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,R,R,R,R,R,S,R,R,R,S,R,S,S,S,S,R,R,R,R,R,R,S,R,R,S,S,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,S,R,R,R,R,R,R,R,S,R,S,R,S,S,R,R,R,R,S,R,R,S,R,S,S,S,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,R,R,R,R,S,R,R,R,R,R,S,R,R,R,R,R,S,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,,,R,,,,,R,R,S,R,R,,S,S,R,S,R,R,R,S,R,R,S,R,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R 
,DoTc2-4510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,S,,R,S,S,R,R,R,R,S,R,S,R,R,R,S,R,R,S,R,R,R,R,R,R,,S,R,R,R,R,S,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,S,R,R,R,R,R,R,R,,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,,R,S,R,R,R,S,R,R,R,R,R,R,R,S,R,R,R,R,,,, 
,HeLa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,,S,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,R,,,,,,R,R,S,R,,S,R,R,R,R,R,R,S,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R 
,HT-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,S,R,S,S,R,R,R,S,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,,,R,,,,,,R,R,R,R,,S,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,S,S,R,S,R,R,R,R,R 
,ME-180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,S,R,S,S,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,R,S,R,S,S,R,R,R,R,R,R,R,S,R,R,S,R,R,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,S,S,R,R,R,R,S,R,R,R,R,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,S,,,,,R,R,R,S,R,,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R 
